headingMag,PitchGPS,B1,Z3,M3,GPSTrueCourse,BaroPressureAltitude,W3,W1,needsInitialization,PitchGyr,H1,GPSNACp,C2,gLoad,EGPS2,EGPS3,Roll,E3,Pitch,staticMode,WValid,HeadingGPS,W1a,EGyr1,Z1,GPSHorizontalAccuracy,D1,TWa,W2,SmoothGroundSpeed,A2,T,H2,GPSVerticalAccuracy,A3,B2,SmoothW2,EGyr0,E0,A1,GPSFixQuality,headingValid,Ta,E1,slipSkid,C3,M2,Heading,SmoothW1,H3,GPSAltitudeMSL,C1,M1,W2a,EGyr3,HeadingGyr,EGPS0,B3,Z2,TW,E2,EGyr2,turnRate,RollGyr,RollGPS,W3a,GroundSpeed,D3,EGPS1,D2,BaroVerticalSpeed
3.141593,0.022211,-0.778222,-1.002682,0.000000,330.290009,442.202240,0.076552,-0.306783,0.000000,0.047477,-0.009210,10.000000,0.045944,1.002074,-0.000266,0.707107,-0.049351,0.707078,0.046971,1.000000,1.000000,0.000001,-0.311243,-0.000015,-0.000443,7.250000,-0.784478,-6795364418.801345,0.537629,0.328942,0.045412,-6795364418.661345,-0.005771,15.400000,-1.125095,0.640889,-0.270436,0.707136,0.707135,0.008545,1.000000,0.000000,-6795364418.711345,-0.000015,0.000155,-1.121714,0.000000,0.004571,-0.187261,-0.010645,378.937012,0.009053,0.000000,0.545446,0.707078,0.004664,0.707107,0.358592,0.000484,-6795364418.701345,-0.000594,-0.000601,0.189923,-0.049932,-0.020839,0.076552,0.619000,0.342265,0.000008,0.644398,7.752342
3.141593,0.015757,-0.783308,-1.001540,0.000000,330.290009,442.182800,0.072792,-0.306783,0.000000,0.047521,-0.003649,10.000000,0.045944,1.001972,-0.000111,0.707107,-0.048585,0.707075,0.046886,1.000000,1.000000,0.000001,-0.306783,-0.000012,-0.000227,7.250000,-0.784478,-6795364418.701345,0.537629,0.328942,0.046388,-6795364418.611345,-0.010979,15.400000,-1.122878,0.630716,-0.270436,0.707139,0.707138,0.008911,1.000000,0.000000,-6795364418.661345,-0.000011,0.000104,-1.121714,0.000000,0.005040,-0.187261,-0.011441,378.937012,0.009053,0.000000,0.537629,0.707075,0.005143,0.707107,0.353506,-0.000102,-6795364418.701345,-0.000589,-0.000599,0.189923,-0.049533,-0.002171,0.076552,0.619000,0.342265,0.000084,0.644398,7.371568
3.141593,-0.005549,-0.782037,-1.001169,0.000000,330.290009,442.182800,0.072792,-0.250283,0.000000,0.049450,-0.002782,10.000000,0.045944,1.001876,0.000062,0.707107,-0.047662,0.707076,0.048350,1.000000,1.000000,0.000001,-0.306783,0.000004,0.000257,7.250000,-0.784478,-6795364418.701345,0.438615,0.318131,0.046144,-6795364418.561345,-0.051295,15.400000,-1.122837,0.576037,-0.256255,0.707138,0.707137,0.009583,1.000000,0.000000,-6795364418.611345,0.000004,0.000080,-1.121714,0.000000,0.004976,-0.188522,-0.000788,378.937012,0.009053,0.000000,0.537629,0.707075,0.005077,0.707107,0.335704,-0.000127,-6795364418.591345,-0.000592,-0.000606,0.170931,-0.048724,0.004422,0.072792,0.505000,0.342265,-0.000007,0.644398,7.371568
3.141593,0.000160,-0.765506,-1.001447,0.000000,330.290009,442.182800,0.071365,-0.250283,0.000000,0.049351,-0.014036,10.000000,0.045944,1.001845,-0.000045,0.707107,-0.047540,0.707079,0.048367,1.000000,1.000000,0.000000,-0.250283,0.000006,-0.000046,7.250000,-0.784478,-6795364418.591345,0.438615,0.318131,0.045615,-6795364418.511345,-0.020028,15.400000,-1.123488,0.638345,-0.256255,0.707135,0.707134,0.008871,1.000000,0.000000,-6795364418.561345,0.000005,0.000108,-1.121714,0.000000,0.004405,-0.188522,0.009623,378.937012,0.009053,0.000000,0.438615,0.707079,0.004494,0.707107,0.328074,0.000212,-6795364418.591345,-0.000592,-0.000603,0.170931,-0.048364,-0.007168,0.072792,0.505000,0.342265,-0.000043,0.644398,7.227028
3.141593,0.001202,-0.762963,-1.000800,0.000000,330.290009,442.182800,0.071365,-0.526834,0.000000,0.049846,-0.019328,10.000000,0.045944,1.001713,-0.000216,0.707107,-0.048214,0.707079,0.048873,1.000000,1.000000,0.000000,-0.250283,0.000008,-0.000029,7.250000,-0.784478,-6795364418.591345,0.923263,0.303760,0.044801,-6795364418.461345,-0.029559,15.400000,-1.122349,0.610370,-0.232665,0.707135,0.707135,0.009033,1.000000,0.000000,-6795364418.511345,0.000004,0.000201,-1.121714,0.000000,0.004514,-0.195288,-0.004050,379.593170,0.009053,0.000000,0.438615,0.707078,0.004606,0.707107,0.350963,0.000792,-6795364418.501345,-0.000599,-0.000607,0.153838,-0.048506,-0.033876,0.071365,1.063000,0.342265,-0.000202,0.644398,7.227028
3.141593,0.016734,-0.770592,-1.001148,0.000000,330.290009,442.182800,0.071365,-0.526834,0.000000,0.048996,-0.015566,10.000000,0.045944,1.001671,-0.000335,0.707107,-0.048610,0.707078,0.048350,1.000000,1.000000,0.000000,-0.526834,0.000001,-0.000409,7.250000,-0.784478,-6795364418.501345,0.923263,0.303760,0.045289,-6795364418.421345,-0.003069,15.400000,-1.123203,0.652333,-0.232665,0.707136,0.707136,0.008423,1.000000,0.000000,-6795364418.461345,-0.000002,0.000244,-1.121714,0.000000,0.004698,-0.195288,-0.006992,379.593170,0.009053,0.000000,0.923263,0.707077,0.004793,0.707107,0.350963,0.000683,-6795364418.501345,-0.000598,-0.000604,0.153838,-0.048836,-0.037529,0.071365,1.063000,0.342265,-0.000128,0.644398,7.227028
3.141593,-0.024000,-0.796024,-1.000805,0.000000,330.290009,442.231415,0.075613,-0.603653,0.000000,0.050051,0.003482,10.000000,0.045944,1.001570,0.000067,0.707107,-0.047731,0.707080,0.048570,1.000000,1.000000,0.000004,-0.526834,0.000010,0.000724,7.250000,-0.784478,-6795364418.501345,1.057888,0.290142,0.046225,-6795364418.371345,-0.034021,15.400000,-1.122430,0.597654,-0.206854,0.707134,0.707133,0.010417,1.000000,0.000000,-6795364418.421345,0.000005,0.000197,-1.121714,0.000000,0.004288,-0.203455,0.006423,380.249359,0.009053,0.000000,0.923263,0.707080,0.004375,0.707107,0.328074,0.000048,-6795364418.411345,-0.000594,-0.000608,0.138454,-0.048436,-0.013174,0.071365,1.218000,0.342265,-0.000229,0.644398,7.657239
3.141593,-0.038562,-0.793481,-1.000972,0.000000,330.290009,442.317841,0.084171,-0.603653,0.000000,0.050980,0.007328,10.000000,0.045944,1.001517,0.000208,0.707107,-0.046513,0.707080,0.049190,1.000000,1.000000,0.000002,-0.603653,0.000022,0.000783,7.250000,-0.784478,-6795364418.411345,1.057888,0.290142,0.045981,-6795364418.321345,-0.048205,15.400000,-1.122878,0.590025,-0.206854,0.707133,0.707133,0.009969,1.000000,0.000000,-6795364418.371345,0.000016,0.000179,-1.121714,0.000000,0.004222,-0.203455,-0.000429,380.249359,0.009053,0.000000,1.057888,0.707080,0.004308,0.707107,0.343333,0.000021,-6795364418.411345,-0.000591,-0.000607,0.138454,-0.047364,-0.004782,0.075613,1.218000,0.342265,-0.000267,0.644398,8.523843
3.141593,-0.000387,-0.785852,-1.001161,0.000000,330.290009,442.317841,0.084171,-0.458935,0.000000,0.050018,0.003088,10.000000,0.045944,1.001490,0.000118,0.707107,-0.045058,0.707078,0.049010,1.000000,1.000000,359.999997,-0.603653,0.000023,-0.000279,7.250000,-0.784478,-6795364418.411345,0.804273,0.279876,0.046815,-6795364418.271345,-0.016558,15.400000,-1.123081,0.640889,-0.186631,0.707136,0.707135,0.008240,1.000000,0.000000,-6795364418.321345,0.000024,0.000088,-1.121714,0.000000,0.004578,-0.208565,-0.008988,381.233612,0.009053,0.000000,1.057888,0.707078,0.004671,0.707107,0.354778,-0.000502,-6795364418.301345,-0.000580,-0.000595,0.124609,-0.046358,0.018672,0.084171,0.926000,0.342265,0.000113,0.644398,8.523843
3.141593,0.019373,-0.793481,-1.001615,0.000000,330.290009,442.317841,0.082520,-0.458935,0.000000,0.049846,0.007305,10.000000,0.045944,1.001522,-0.000136,0.707107,-0.043853,0.707081,0.049236,1.000000,1.000000,0.000001,-0.458935,0.000032,-0.000487,7.250000,-0.784478,-6795364418.301345,0.804273,0.279876,0.045452,-6795364418.221345,-0.016722,15.400000,-1.123773,0.628173,-0.186631,0.707133,0.707132,0.008423,1.000000,0.000000,-6795364418.271345,0.000033,0.000131,-1.121714,0.000000,0.004157,-0.208565,0.006713,381.233612,0.009053,0.000000,0.804273,0.707080,0.004242,0.707107,0.328074,0.000208,-6795364418.301345,-0.000574,-0.000583,0.124609,-0.044693,-0.002735,0.084171,0.926000,0.342265,0.000103,0.644398,8.356709
3.141593,0.015856,-0.782037,-1.002564,0.000000,330.290009,442.317841,0.082520,-0.297862,0.000000,0.048130,0.000442,10.000000,0.045944,1.001667,-0.000297,0.707107,-0.043599,0.707081,0.047484,1.000000,1.000000,360.000000,-0.458935,0.000027,-0.000251,7.250000,-0.784478,-6795364418.301345,0.521996,0.272010,0.044923,-6795364418.171345,0.022127,15.400000,-1.125095,0.682852,-0.172459,0.707133,0.707133,0.008911,1.000000,0.000000,-6795364418.221345,0.000024,0.000220,-1.121714,0.000000,0.004219,-0.210351,-0.002954,381.233612,0.009053,0.000000,0.804273,0.707080,0.004305,0.707107,0.350963,0.000785,-6795364418.211345,-0.000562,-0.000567,0.112148,-0.043831,-0.032205,0.082520,0.601000,0.342265,-0.000101,0.644398,8.356709
3.141593,0.025524,-0.778222,-1.000685,0.000000,330.290009,442.250854,0.073121,-0.297862,0.000000,0.047733,-0.004199,10.000000,0.045944,1.001488,-0.000394,0.707107,-0.043700,0.707083,0.047288,1.000000,1.000000,0.000000,-0.297862,0.000024,-0.000518,7.250000,-0.784478,-6795364418.211345,0.521996,0.272010,0.045167,-6795364418.121345,-0.004971,15.400000,-1.121616,0.628173,-0.172459,0.707131,0.707131,0.008342,1.000000,0.000000,-6795364418.171345,0.000022,0.000267,-1.121714,0.000000,0.003887,-0.210351,0.005052,381.233612,0.009053,0.000000,0.521996,0.707082,0.003967,0.707107,0.333160,0.000717,-6795364418.211345,-0.000561,-0.000565,0.112148,-0.043809,-0.038380,0.082520,0.601000,0.342265,-0.000079,0.644398,7.404874
3.141593,0.037567,-0.736259,-1.001220,0.000000,330.290009,442.250854,0.073121,-0.264160,0.000000,0.047895,-0.034979,10.000000,0.045944,1.001484,-0.000505,0.707107,-0.045426,0.707085,0.047689,1.000000,1.000000,0.000000,-0.297862,0.000015,-0.000747,7.250000,-0.784478,-6795364418.211345,0.462935,0.264994,0.045045,-6795364418.071345,-0.012138,15.400000,-1.123386,0.629444,-0.159751,0.707129,0.707128,0.008118,1.000000,0.000000,-6795364418.121345,0.000014,0.000326,-1.121714,0.000000,0.003518,-0.211427,0.005948,381.233612,0.009053,0.000000,0.521996,0.707084,0.003589,0.707107,0.335704,0.000817,-6795364418.111345,-0.000575,-0.000576,0.100933,-0.045449,-0.044256,0.073121,0.533000,0.342265,-0.000041,0.644398,7.404874
3.141593,0.005010,-0.729901,-1.002023,0.000000,330.290009,442.298401,0.077209,-0.264160,0.000000,0.047376,-0.048670,10.000000,0.045944,1.001572,-0.000090,0.707107,-0.047095,0.707087,0.046529,1.000000,1.000000,0.000004,-0.264160,-0.000003,0.000156,7.250000,-0.784478,-6795364418.111345,0.462935,0.264994,0.046592,-6795364418.021345,0.006240,15.400000,-1.124343,0.658691,-0.159751,0.707127,0.707126,0.009685,1.000000,0.000000,-6795364418.071345,-0.000004,0.000246,-1.121714,0.000000,0.003188,-0.211427,0.005312,381.233612,0.009053,0.000000,0.462935,0.707086,0.003252,0.707107,0.338247,-0.000091,-6795364418.111345,-0.000578,-0.000588,0.100933,-0.047859,-0.009623,0.073121,0.533000,0.342265,-0.000028,0.644398,7.818890
3.141593,-0.003061,-0.766778,-1.000240,0.000000,330.290009,442.298401,0.077209,-0.222033,0.000000,0.047512,-0.026918,10.000000,0.045944,1.001363,-0.000005,0.707107,-0.047548,0.707091,0.046500,1.000000,1.000000,0.000001,-0.264160,-0.000006,0.000114,7.250000,-0.784478,-6795364418.111345,0.389108,0.258698,0.045839,-6795364417.971345,-0.019666,15.400000,-1.121128,0.614185,-0.148774,0.707123,0.707123,0.009156,1.000000,0.000000,-6795364418.021345,-0.000006,0.000228,-1.121714,0.000000,0.002597,-0.211639,0.010753,381.889771,0.009053,0.000000,0.462935,0.707090,0.002649,0.707107,0.328074,0.000023,-6795364418.001345,-0.000580,-0.000592,0.090840,-0.048441,-0.003812,0.077209,0.448000,0.342265,-0.000042,0.644398,7.818890
3.141593,-0.001611,-0.768049,-1.000651,0.000000,330.290009,442.298401,0.075695,-0.222033,0.000000,0.047461,-0.019543,10.000000,0.045944,1.001309,0.000189,0.707107,-0.046973,0.707093,0.046479,1.000000,1.000000,0.000000,-0.222033,-0.000007,0.000017,7.250000,-0.784478,-6795364418.001345,0.389108,0.258698,0.047202,-6795364417.921345,-0.019215,15.400000,-1.122593,0.625629,-0.148774,0.707121,0.707120,0.009033,1.000000,0.000000,-6795364417.971345,-0.000003,0.000097,-1.121714,0.000000,0.002183,-0.211639,0.007370,381.889771,0.009053,0.000000,0.389108,0.707093,0.002227,0.707107,0.335704,-0.000754,-6795364418.001345,-0.000577,-0.000592,0.090840,-0.048526,0.029096,0.077209,0.448000,0.342265,0.000170,0.644398,7.665578
3.141593,-0.001751,-0.778222,-1.000127,0.000000,330.290009,442.298401,0.075695,-0.173959,0.000000,0.046627,-0.010226,10.000000,0.045944,1.001169,0.000077,0.707107,-0.046321,0.707095,0.045660,1.000000,1.000000,0.000000,-0.222033,-0.000005,0.000032,7.250000,-0.784478,-6795364418.001345,0.304859,0.252961,0.045656,-6795364417.871345,-0.002962,15.400000,-1.121616,0.648518,-0.139701,0.707119,0.707119,0.009095,1.000000,0.000000,-6795364417.921345,-0.000004,0.000112,-1.121714,0.000000,0.001930,-0.210885,0.004285,382.217865,0.009053,0.000000,0.389108,0.707094,0.001969,0.707107,0.339518,-0.000049,-6795364417.911345,-0.000568,-0.000581,0.081756,-0.047485,0.010708,0.075695,0.351000,0.342265,0.000055,0.644398,7.665578
3.141593,-0.008948,-0.770592,-1.001930,0.000000,330.290009,442.231415,0.066430,-0.173959,0.000000,0.046060,-0.012925,10.000000,0.045944,1.001322,0.000053,0.707107,-0.046035,0.707090,0.044960,1.000000,1.000000,360.000000,-0.173959,-0.000006,0.000210,7.250000,-0.784478,-6795364417.911345,0.304859,0.252961,0.045900,-6795364417.821345,-0.007993,15.400000,-1.124749,0.633259,-0.139701,0.707124,0.707123,0.009400,1.000000,0.000000,-6795364417.871345,-0.000007,0.000116,-1.121714,0.000000,0.002661,-0.210885,-0.015710,382.217865,0.009053,0.000000,0.304859,0.707090,0.002715,0.707107,0.366222,0.000090,-6795364417.911345,-0.000562,-0.000574,0.081756,-0.046967,-0.000391,0.075695,0.351000,0.342265,-0.000058,0.644398,6.727295
3.141593,-0.020966,-0.766778,-1.002163,0.000000,330.290009,442.231415,0.066430,-0.223520,0.000000,0.046274,-0.016260,10.000000,0.045944,1.001416,0.000146,0.707107,-0.045856,0.707089,0.044929,1.000000,1.000000,0.000000,-0.173959,-0.000004,0.000457,7.250000,-0.784478,-6795364417.911345,0.391714,0.247465,0.046205,-6795364417.771345,-0.026276,15.400000,-1.124241,0.610370,-0.129073,0.707124,0.707124,0.009705,1.000000,0.000000,-6795364417.821345,-0.000006,0.000091,-1.121714,0.000000,0.002787,-0.211138,-0.003667,382.217865,0.009053,0.000000,0.304859,0.707089,0.002844,0.707107,0.339518,-0.000071,-6795364417.811345,-0.000560,-0.000575,0.073580,-0.046848,0.002734,0.066430,0.451000,0.342265,-0.000112,0.644398,6.727295
3.141593,-0.014087,-0.780765,-1.001429,0.000000,330.290009,442.281097,0.070901,-0.223520,0.000000,0.046334,-0.007490,10.000000,0.045944,1.001386,-0.000043,0.707107,-0.045727,0.707089,0.045125,1.000000,1.000000,0.000001,-0.223520,0.000001,0.000195,7.250000,-0.784478,-6795364417.811345,0.391714,0.247465,0.045086,-6795364417.721345,-0.028095,15.400000,-1.123000,0.615457,-0.129073,0.707125,0.707124,0.009156,1.000000,0.000000,-6795364417.771345,-0.000004,0.000162,-1.121714,0.000000,0.002861,-0.211138,-0.002655,382.217865,0.009053,0.000000,0.391714,0.707089,0.002919,0.707107,0.343333,0.000546,-6795364417.811345,-0.000561,-0.000571,0.073580,-0.046231,-0.021039,0.066430,0.451000,0.342265,-0.000217,0.644398,7.180016
3.141593,0.000371,-0.755333,-1.001518,0.000000,330.290009,442.281097,0.070901,-0.122911,0.000000,0.046042,-0.022765,10.000000,0.045944,1.001403,-0.000024,0.707107,-0.045998,0.707085,0.045128,1.000000,1.000000,359.999999,-0.223520,-0.000005,-0.000115,7.250000,-0.784478,-6795364417.811345,0.215399,0.242417,0.046388,-6795364417.671345,-0.018310,15.400000,-1.123447,0.629444,-0.122183,0.707129,0.707129,0.008789,1.000000,0.000000,-6795364417.721345,-0.000005,0.000113,-1.121714,0.000000,0.003546,-0.209374,-0.015148,381.889771,0.009053,0.000000,0.391714,0.707084,0.003618,0.707107,0.362407,-0.000069,-6795364417.711345,-0.000562,-0.000573,0.066222,-0.046865,-0.003555,0.070901,0.248000,0.342265,-0.000020,0.644398,7.180016
3.141593,0.022623,-0.806197,-1.001454,0.000000,330.290009,442.271393,0.068381,-0.122911,0.000000,0.045798,0.008393,10.000000,0.045944,1.001405,-0.000007,0.707107,-0.044239,0.707084,0.045335,1.000000,1.000000,359.999998,-0.122911,0.000001,-0.000562,7.250000,-0.784478,-6795364417.711345,0.215399,0.242417,0.046876,-6795364417.621345,-0.013399,15.400000,-1.123285,0.633259,-0.122183,0.707129,0.707129,0.008220,1.000000,0.000000,-6795364417.671345,0.000007,0.000025,-1.121714,0.000000,0.003581,-0.209374,-0.002176,381.889771,0.009053,0.000000,0.215399,0.707084,0.003654,0.707107,0.338247,-0.000562,-6795364417.711345,-0.000553,-0.000564,0.066222,-0.045579,0.021425,0.070901,0.248000,0.342265,0.000272,0.644398,6.924848
3.141593,0.032710,-0.785852,-1.001666,0.000000,330.290009,442.271393,0.068381,-0.062447,0.000000,0.047429,0.003612,10.000000,0.045944,1.001440,-0.000121,0.707107,-0.042916,0.707090,0.047134,1.000000,1.000000,360.000000,-0.122911,0.000021,-0.000647,7.250000,-0.784478,-6795364417.711345,0.109437,0.237558,0.046022,-6795364417.571345,-0.041895,15.400000,-1.123692,0.591296,-0.117551,0.707124,0.707124,0.008301,1.000000,0.000000,-6795364417.621345,0.000026,0.000022,-1.121714,0.000000,0.002736,-0.206435,0.015748,381.561707,0.009053,0.000000,0.215399,0.707089,0.002792,0.707107,0.316630,-0.000167,-6795364417.611345,-0.000556,-0.000565,0.059600,-0.044059,0.013102,0.068381,0.126000,0.342265,0.000283,0.644398,6.924848
3.141593,0.000121,-0.780765,-1.001524,0.000000,330.290009,442.271393,0.067040,-0.062447,0.000000,0.049115,-0.001588,10.000000,0.045944,1.001443,0.000125,0.707107,-0.041726,0.707089,0.048135,1.000000,1.000000,0.000001,-0.062447,0.000038,0.000242,7.250000,-0.784478,-6795364417.611345,0.109437,0.237558,0.046592,-6795364417.521345,-0.039604,15.400000,-1.123325,0.605284,-0.117551,0.707125,0.707125,0.009766,1.000000,0.000000,-6795364417.571345,0.000040,-0.000032,-1.121714,0.000000,0.002888,-0.206435,-0.004237,381.561707,0.009053,0.000000,0.109437,0.707088,0.002947,0.707107,0.353506,-0.000412,-6795364417.611345,-0.000555,-0.000568,0.059600,-0.042995,0.020448,0.068381,0.126000,0.342265,0.000127,0.644398,6.789066
3.141593,0.033006,-0.778222,-1.001494,0.000000,330.290009,442.271393,0.067040,-0.297366,0.000000,0.050168,-0.004936,10.000000,0.045944,1.001447,-0.000360,0.707107,-0.041638,0.707086,0.049825,1.000000,1.000000,0.000006,-0.062447,0.000051,-0.000823,7.250000,-0.784478,-6795364417.611345,0.521127,0.233126,0.044557,-6795364417.471345,-0.040659,15.400000,-1.123447,0.602741,-0.104777,0.707128,0.707128,0.007630,1.000000,0.000000,-6795364417.521345,0.000050,0.000101,-1.121714,0.000000,0.003377,-0.208254,-0.011180,381.889771,0.009053,0.000000,0.109437,0.707085,0.003446,0.707107,0.354778,0.000784,-6795364417.511345,-0.000564,-0.000569,0.053640,-0.041972,-0.025279,0.067040,0.600000,0.342265,0.000048,0.644398,6.789066
3.141593,0.015799,-0.765506,-1.002318,0.000000,330.290009,442.318909,0.071248,-0.297366,0.000000,0.050834,-0.014727,10.000000,0.045944,1.001569,-0.000353,0.707107,-0.042357,0.707086,0.050133,1.000000,1.000000,0.000001,-0.297366,0.000052,-0.000147,7.250000,-0.784478,-6795364417.511345,0.521127,0.233126,0.045086,-6795364417.421345,-0.020177,15.400000,-1.124749,0.633259,-0.104777,0.707127,0.707127,0.009237,1.000000,0.000000,-6795364417.471345,0.000048,0.000178,-1.121714,0.000000,0.003259,-0.208254,0.001023,381.889771,0.009053,0.000000,0.521127,0.707086,0.003325,0.707107,0.335704,0.000847,-6795364417.511345,-0.000571,-0.000575,0.053640,-0.042375,-0.041482,0.067040,0.600000,0.342265,-0.000158,0.644398,7.215158
3.141593,0.013691,-0.774407,-1.002572,0.000000,330.290009,442.318909,0.071248,-0.221042,0.000000,0.050850,-0.011369,10.000000,0.045944,1.001680,-0.000475,0.707107,-0.043335,0.707091,0.050107,1.000000,1.000000,0.000000,-0.297366,0.000049,-0.000224,7.250000,-0.784478,-6795364417.511345,0.387371,0.229104,0.044435,-6795364417.371345,-0.014360,15.400000,-1.124790,0.633259,-0.094934,0.707123,0.707123,0.008789,1.000000,0.000000,-6795364417.421345,0.000042,0.000305,-1.121714,0.000000,0.002574,-0.208509,0.012638,382.217865,0.009053,0.000000,0.521127,0.707090,0.002626,0.707107,0.324259,0.001273,-6795364417.411345,-0.000577,-0.000579,0.048276,-0.042926,-0.063355,0.071248,0.446000,0.342265,-0.000306,0.644398,7.215158
3.141593,0.008626,-0.790938,-1.001786,0.000000,330.290009,442.203339,0.056422,-0.221042,0.000000,0.050344,0.001062,10.000000,0.045944,1.001657,-0.000207,0.707107,-0.042913,0.707090,0.049510,1.000000,1.000000,0.000001,-0.221042,0.000044,-0.000113,7.250000,-0.784478,-6795364417.411345,0.387371,0.229104,0.046388,-6795364417.321345,-0.004735,15.400000,-1.123325,0.643432,-0.094934,0.707123,0.707123,0.008993,1.000000,0.000000,-6795364417.371345,0.000041,0.000241,-1.121714,0.000000,0.002637,-0.208509,-0.002356,382.217865,0.009053,0.000000,0.387371,0.707090,0.002691,0.707107,0.350963,0.000146,-6795364417.411345,-0.000570,-0.000578,0.048276,-0.043281,-0.024855,0.071248,0.446000,0.342265,-0.000100,0.644398,5.713788
3.141593,0.003203,-0.762963,-1.001452,0.000000,330.290009,442.203339,0.056422,-0.436633,0.000000,0.050203,-0.014881,10.000000,0.045944,1.001622,-0.000159,0.707107,-0.043233,0.707085,0.049263,1.000000,1.000000,0.000000,-0.221042,0.000040,-0.000015,7.250000,-0.784478,-6795364417.411345,0.765188,0.226808,0.045473,-6795364417.271345,-0.013861,15.400000,-1.123203,0.625629,-0.077732,0.707129,0.707128,0.009095,1.000000,0.000000,-6795364417.321345,0.000037,0.000264,-1.121714,0.000000,0.003460,-0.213072,-0.017878,382.874023,0.009053,0.000000,0.387371,0.707085,0.003531,0.707107,0.366222,0.000375,-6795364417.311345,-0.000571,-0.000579,0.043448,-0.043656,-0.022490,0.056422,0.881000,0.342265,-0.000119,0.644398,5.713788
3.141593,0.008135,-0.793481,-1.001695,0.000000,330.290009,442.192535,0.054061,-0.436633,0.000000,0.049856,0.001815,10.000000,0.045944,1.001640,-0.000114,0.707107,-0.042486,0.707083,0.049022,1.000000,1.000000,360.000000,-0.436633,0.000041,-0.000179,7.250000,-0.784478,-6795364417.311345,0.765188,0.226808,0.046063,-6795364417.221345,-0.011846,15.400000,-1.123732,0.633259,-0.077732,0.707131,0.707130,0.008789,1.000000,0.000000,-6795364417.271345,0.000040,0.000235,-1.121714,0.000000,0.003796,-0.213072,-0.008259,382.874023,0.009053,0.000000,0.765188,0.707083,0.003873,0.707107,0.345876,0.000090,-6795364417.311345,-0.000565,-0.000574,0.043448,-0.043142,-0.010354,0.056422,0.881000,0.342265,-0.000014,0.644398,5.474659
3.141593,-0.009514,-0.766778,-1.002474,0.000000,330.290009,442.192535,0.054061,-0.452988,0.000000,0.049961,-0.011965,10.000000,0.045944,1.001757,0.000063,0.707107,-0.042209,0.707078,0.048771,1.000000,1.000000,0.000001,-0.436633,0.000042,0.000299,7.250000,-0.784478,-6795364417.311345,0.793850,0.226061,0.046266,-6795364417.171345,-0.018772,15.400000,-1.124851,0.621815,-0.060300,0.707135,0.707135,0.009644,1.000000,0.000000,-6795364417.221345,0.000040,0.000194,-1.121714,0.000000,0.004558,-0.217870,-0.017112,383.530212,0.009053,0.000000,0.765188,0.707078,0.004651,0.707107,0.362407,-0.000094,-6795364417.211345,-0.000561,-0.000574,0.039103,-0.043083,0.000642,0.054061,0.914000,0.342265,-0.000055,0.644398,5.474659
3.141593,-0.049340,-0.760420,-1.001670,0.000000,330.290009,442.192535,0.053001,-0.452988,0.000000,0.050583,-0.020504,10.000000,0.045944,1.001714,0.000403,0.707107,-0.042049,0.707075,0.048585,1.000000,1.000000,0.000002,-0.452988,0.000045,0.001161,7.250000,-0.784478,-6795364417.211345,0.793850,0.226061,0.046592,-6795364417.121345,-0.036224,15.400000,-1.123163,0.600197,-0.060300,0.707139,0.707139,0.010783,1.000000,0.000000,-6795364417.171345,0.000040,0.000122,-1.121714,0.000000,0.005159,-0.217870,-0.014126,383.530212,0.009053,0.000000,0.793850,0.707074,0.005263,0.707107,0.353506,-0.000395,-6795364417.211345,-0.000559,-0.000579,0.039103,-0.043234,0.015997,0.054061,0.914000,0.342265,-0.000206,0.644398,5.367313
3.141593,-0.003261,-0.782037,-1.002442,0.000000,330.290009,442.192535,0.053001,-0.305791,0.000000,0.050087,-0.007722,10.000000,0.045944,1.001820,0.000241,0.707107,-0.040872,0.707079,0.049020,1.000000,1.000000,359.999997,-0.452988,0.000047,-0.000288,7.250000,-0.784478,-6795364417.211345,0.535892,0.224893,0.047121,-6795364417.071345,-0.030065,15.400000,-1.124790,0.618000,-0.048376,0.707135,0.707134,0.008057,1.000000,0.000000,-6795364417.121345,0.000050,0.000017,-1.121714,0.000000,0.004421,-0.219629,0.012949,384.186371,0.009053,0.000000,0.793850,0.707079,0.004510,0.707107,0.316630,-0.000773,-6795364417.111345,-0.000555,-0.000571,0.035193,-0.042436,0.035728,0.053001,0.617000,0.342265,0.000200,0.644398,5.367313
3.141593,0.006533,-0.768049,-1.002329,0.000000,330.290009,442.192535,0.051962,-0.305791,0.000000,0.049375,-0.013980,10.000000,0.045944,1.001866,0.000129,0.707107,-0.040190,0.707075,0.048518,1.000000,1.000000,360.000000,-0.305791,0.000048,-0.000188,7.250000,-0.784478,-6795364417.111345,0.535892,0.224893,0.046347,-6795364417.021345,-0.007085,15.400000,-1.124261,0.645975,-0.048376,0.707139,0.707138,0.008911,1.000000,0.000000,-6795364417.071345,0.000051,-0.000011,-1.121714,0.000000,0.005131,-0.219629,-0.016290,384.186371,0.009053,0.000000,0.535892,0.707074,0.005235,0.707107,0.371309,-0.000418,-6795364417.111345,-0.000547,-0.000561,0.035193,-0.041571,0.027460,0.053001,0.617000,0.342265,0.000210,0.644398,5.262072
