RollGyr,turnRate,TWa,EGPS0,Z3,TW,H1,W3,WValid,E2,GPSTrueCourse,C3,Z2,headingValid,A3,needsInitialization,W2a,EGyr1,staticMode,E3,PitchGPS,GPSVerticalAccuracy,T,W1,GPSAltitudeMSL,SmoothW2,D3,Ta,D1,gLoad,GPSFixQuality,M2,EGPS1,M1,slipSkid,B1,PitchGyr,A1,H2,D2,EGPS3,E0,EGyr2,EGPS2,HeadingGyr,Z1,EGyr0,M3,GroundSpeed,EGyr3,B3,HeadingGPS,Pitch,GPSNACp,Heading,E1,C1,BaroPressureAltitude,H3,C2,A2,W2,GPSHorizontalAccuracy,BaroVerticalSpeed,SmoothW1,B2,RollGPS,Roll,W1a,headingMag,W3a,SmoothGroundSpeed
0.062460,-0.000167,-6795364571.461345,0.707104,-0.999871,-6795364571.361345,-0.013978,0.046518,1.000000,-0.000295,0.000000,-1.121714,-0.002780,0.000000,-1.121779,0.000000,0.339000,0.001075,1.000000,0.706653,0.134395,18.099998,-6795364571.361345,0.000000,373.687683,0.144063,0.342265,-6795364571.411345,-0.784478,0.999876,1.000000,0.000000,0.001843,0.000000,-0.002863,-0.770592,0.111778,0.006022,-0.014240,0.644398,0.707107,0.707560,-0.000305,0.000185,0.075058,-0.002461,0.707569,0.000000,0.529000,0.706643,0.404370,0.000001,0.112229,9.000000,0.073557,0.001090,0.009053,446.623077,-0.060134,0.045944,0.048911,0.529000,11.799999,4.710814,0.000000,0.635802,0.164353,0.064499,0.000000,3.141593,0.046518,0.144063
0.063522,-0.000167,-6795364571.361345,0.707105,-1.000826,-6795364571.361345,-0.019657,0.047740,1.000000,-0.000309,0.000000,-1.121714,-0.001494,0.000000,-1.123081,0.000000,0.529000,0.001094,1.000000,0.706641,0.145404,18.099998,-6795364571.311345,0.000000,373.687683,0.144063,0.342265,-6795364571.361345,-0.784478,1.000012,1.000000,0.000000,0.001571,0.000000,-0.002671,-0.762963,0.113795,0.006043,-0.031410,0.644398,0.707107,0.707571,-0.000311,-0.000223,0.076953,-0.002622,0.707581,0.000000,0.529000,0.706632,0.412000,0.000002,0.114427,9.000000,0.075413,0.001104,0.009053,446.641449,-0.067884,0.045944,0.047060,0.529000,11.799999,4.834531,0.000000,0.602741,0.109190,0.064436,0.000000,3.141593,0.046518,0.144063
0.062843,-0.000150,-6795364571.361345,0.707105,-1.000572,-6795364571.261345,-0.031997,0.047740,1.000000,-0.000325,0.000000,-1.121714,-0.002083,0.000000,-1.122145,0.000000,0.529000,0.001104,1.000000,0.706631,0.134734,18.099998,-6795364571.261345,0.000000,373.359589,0.149961,0.342265,-6795364571.311345,-0.784478,1.000057,1.000000,0.000000,0.001549,0.000000,-0.002637,-0.747703,0.116085,0.006673,-0.033222,0.644398,0.707107,0.707581,-0.000329,-0.000114,0.078647,-0.002273,0.707591,0.000000,0.439000,0.706621,0.404370,0.000001,0.116457,9.000000,0.077074,0.001113,0.009053,446.641449,-0.064641,0.045944,0.048585,0.439000,11.799999,4.834531,0.000000,0.607827,0.116253,0.063911,0.000000,3.141593,0.047740,0.149961
0.063063,-0.000150,-6795364571.261345,0.707105,-1.000490,-6795364571.261345,-0.014255,0.047933,1.000000,-0.000338,0.000000,-1.121714,-0.002755,0.000000,-1.122105,0.000000,0.439000,0.001124,1.000000,0.706621,0.130899,18.099998,-6795364571.201345,0.000000,373.359589,0.149961,0.342265,-6795364571.261345,-0.784478,1.000097,1.000000,0.000000,0.001704,0.000000,-0.002678,-0.778222,0.119199,0.006531,-0.045765,0.644398,0.707107,0.707591,-0.000347,0.000089,0.080296,-0.002257,0.707601,0.000000,0.439000,0.706611,0.389111,0.000001,0.119432,9.000000,0.078690,0.001136,0.009053,446.651184,-0.053642,0.045944,0.049379,0.439000,11.799999,4.854135,0.000000,0.591296,0.145315,0.064708,0.000000,3.141593,0.047740,0.149961
0.064084,-0.000135,-6795364571.261345,0.707105,-1.000872,-6795364571.161345,-0.012613,0.047933,1.000000,-0.000340,0.000000,-1.121714,-0.002292,0.000000,-1.122796,0.000000,0.439000,0.001139,1.000000,0.706611,0.116944,18.099998,-6795364571.151345,0.000000,373.687683,0.155962,0.342265,-6795364571.201345,-0.784478,1.000191,1.000000,0.000000,0.001557,0.000000,-0.002619,-0.773136,0.120493,0.007040,-0.021302,0.644398,0.707107,0.707601,-0.000349,0.000114,0.081950,-0.001938,0.707611,0.000000,0.450000,0.706601,0.412000,360.000000,0.120421,9.000000,0.080311,0.001147,0.009053,446.651184,-0.065192,0.045944,0.048341,0.450000,11.799999,4.854135,0.000000,0.630716,0.135459,0.065511,0.000000,3.141593,0.047933,0.155962
0.065067,-0.000135,-6795364571.161345,0.707105,-1.000140,-6795364571.161345,-0.011254,0.046993,1.000000,-0.000342,0.000000,-1.121714,-0.002417,0.000000,-1.121433,0.000000,0.450000,0.001150,1.000000,0.706604,0.142791,18.099998,-6795364571.111345,0.000000,373.687683,0.155962,0.342265,-6795364571.151345,-0.784478,1.000155,1.000000,0.000000,0.001730,0.000000,-0.002604,-0.774407,0.121328,0.005676,-0.022747,0.644398,0.707107,0.707609,-0.000348,-0.000032,0.083180,-0.002686,0.707619,0.000000,0.450000,0.706593,0.415815,360.000000,0.121756,9.000000,0.081517,0.001162,0.009053,446.651184,-0.071697,0.045944,0.048708,0.450000,11.799999,4.758955,0.000000,0.618000,0.137550,0.066517,0.000000,3.141593,0.047933,0.155962
0.066355,-0.000122,-6795364571.161345,0.707104,-1.000460,-6795364571.061345,-0.002875,0.046993,1.000000,-0.000349,0.000000,-1.121714,-0.002990,0.000000,-1.122267,0.000000,0.450000,0.001172,1.000000,0.706585,0.173406,18.099998,-6795364571.051345,0.000000,374.015747,0.154023,0.342265,-6795364571.111345,-0.784478,1.000199,1.000000,0.000000,0.002064,0.000000,-0.002667,-0.785852,0.123664,0.005127,-0.031892,0.644398,0.707107,0.707627,-0.000355,-0.000076,0.086230,-0.003257,0.707638,0.000000,0.059000,0.706574,0.422173,359.999997,0.124658,9.000000,0.084505,0.001190,0.009053,446.651184,-0.078524,0.045944,0.049603,0.059000,11.799999,4.758955,0.000000,0.605284,0.161143,0.068251,0.000000,3.141593,0.046993,0.154023
0.066864,-0.000122,-6795364571.061345,0.707105,-1.000990,-6795364571.061345,-0.034778,0.048331,1.000000,-0.000360,0.000000,-1.121714,-0.002091,0.000000,-1.123020,0.000000,0.059000,0.001189,1.000000,0.706585,0.152930,18.099998,-6795364571.011345,0.000000,374.015747,0.154023,0.342265,-6795364571.051345,-0.784478,1.000301,1.000000,0.000000,0.001759,0.000000,-0.002571,-0.736259,0.125852,0.006592,-0.029904,0.644398,0.707107,0.707627,-0.000365,-0.000128,0.086249,-0.002518,0.707638,0.000000,0.059000,0.706574,0.370037,359.999997,0.126392,9.000000,0.084524,0.001200,0.009053,446.670624,-0.043574,0.045944,0.047914,0.059000,11.799999,4.894440,0.000000,0.614185,0.132132,0.068170,0.000000,3.141593,0.046993,0.154023
0.067068,-0.000110,-6795364571.061345,0.707104,-1.000409,-6795364570.961345,-0.022108,0.048331,1.000000,-0.000373,0.000000,-1.121714,-0.002778,0.000000,-1.121779,0.000000,0.059000,0.001206,1.000000,0.706585,0.160101,18.099998,-6795364570.961345,0.000000,373.687683,0.157863,0.342265,-6795364571.011345,-0.784478,1.000287,1.000000,0.000000,0.001920,0.000000,-0.002621,-0.768049,0.128432,0.005697,-0.040833,0.644398,0.707107,0.707627,-0.000380,-0.000056,0.086258,-0.002849,0.707638,0.000000,0.346000,0.706574,0.371309,359.999999,0.129064,9.000000,0.084532,0.001220,0.009053,446.670624,-0.034631,0.045944,0.049399,0.346000,11.799999,4.894440,0.000000,0.597654,0.151028,0.068748,0.000000,3.141593,0.048331,0.157863
0.068452,-0.000110,-6795364570.961345,0.707104,-1.000582,-6795364570.961345,-0.006047,0.049517,1.000000,-0.000370,0.000000,-1.121714,-0.003643,0.000000,-1.122288,0.000000,0.346000,0.001226,1.000000,0.706578,0.153100,18.099998,-6795364570.911345,0.000000,373.687683,0.157863,0.342265,-6795364570.961345,-0.784478,1.000324,1.000000,0.000000,0.002125,0.000000,-0.002760,-0.785852,0.130235,0.006226,-0.023489,0.644398,0.707107,0.707634,-0.000382,0.000236,0.087385,-0.002621,0.707645,0.000000,0.346000,0.706567,0.408185,0.000001,0.130691,9.000000,0.085637,0.001244,0.009053,446.688995,-0.057039,0.045944,0.050478,0.346000,11.799999,5.014556,0.000000,0.625629,0.191348,0.070910,0.000000,3.141593,0.048331,0.157863
0.070844,-0.000099,-6795364570.961345,0.707103,-1.000823,-6795364570.861345,-0.001270,0.049517,1.000000,-0.000370,0.000000,-1.121714,-0.004034,0.000000,-1.122593,0.000000,0.346000,0.001256,1.000000,0.706564,0.177782,18.099998,-6795364570.851345,0.000000,373.031494,0.167265,0.342265,-6795364570.911345,-0.784478,1.000384,1.000000,0.000000,0.002449,0.000000,-0.002904,-0.785852,0.132732,0.005046,-0.034112,0.644398,0.707107,0.707648,-0.000383,0.000255,0.089772,-0.003290,0.707659,0.000000,0.628000,0.706553,0.414543,359.999998,0.133631,9.000000,0.087975,0.001280,0.009053,446.688995,-0.068863,0.045944,0.050701,0.628000,11.799999,5.014556,0.000000,0.602741,0.219082,0.073809,0.000000,3.141593,0.049517,0.167265
0.074043,-0.000099,-6795364570.861345,0.707103,-1.000729,-6795364570.861345,0.005752,0.049802,1.000000,-0.000368,0.000000,-1.121714,-0.003714,0.000000,-1.122349,0.000000,0.628000,0.001293,1.000000,0.706564,0.177427,18.099998,-6795364570.811345,0.000000,373.031494,0.167265,0.342265,-6795364570.851345,-0.784478,1.000414,1.000000,0.000000,0.002419,0.000000,-0.002971,-0.793481,0.135492,0.005676,-0.046578,0.644398,0.707107,0.707647,-0.000380,0.000229,0.089644,-0.003096,0.707659,0.000000,0.628000,0.706553,0.370037,359.999999,0.136329,9.000000,0.087850,0.001315,0.009053,446.699799,-0.041654,0.045944,0.049989,0.628000,11.799999,5.043342,0.000000,0.591296,0.214590,0.076855,0.000000,3.141593,0.049517,0.167265
0.076269,-0.000099,-6795364570.861345,0.707103,-1.000528,-6795364570.861345,-0.011825,0.049802,1.000000,-0.000368,0.000000,-1.121714,-0.003714,0.000000,-1.122064,0.000000,0.628000,0.001321,1.000000,0.706561,0.168347,18.099998,-6795364570.761345,0.000000,373.031494,0.167265,0.342265,-6795364570.811345,-0.784478,1.000417,1.000000,0.000000,0.002355,0.000000,-0.003045,-0.765506,0.137880,0.005941,-0.031095,0.644398,0.707107,0.707650,-0.000381,0.000277,0.090147,-0.002872,0.707662,0.000000,0.628000,0.706550,0.389111,360.000000,0.138487,9.000000,0.088344,0.001342,0.009053,446.699799,-0.045909,0.045944,0.050132,0.628000,11.799999,5.043342,0.000000,0.618000,0.213272,0.079009,0.000000,3.141593,0.049802,0.167265
0.078202,-0.000089,-6795364570.861345,0.707103,-0.998720,-6795364570.751345,-0.016297,0.045436,1.000000,-0.000373,0.000000,-1.121714,-0.003240,0.000000,-1.119297,0.000000,0.628000,0.001347,1.000000,0.706555,0.169184,18.099998,-6795364570.711345,0.000000,372.703430,0.173420,0.342265,-6795364570.761345,-0.784478,1.000170,1.000000,0.000000,0.002242,0.000000,-0.003045,-0.766778,0.140184,0.005676,-0.034017,0.644398,0.707107,0.707657,-0.000384,0.000154,0.091256,-0.002955,0.707668,0.000000,0.475000,0.706543,0.404370,360.000000,0.140763,9.000000,0.089430,0.001365,0.009053,446.670624,-0.058193,0.045944,0.049257,0.475000,11.799999,4.601257,0.000000,0.606555,0.194094,0.080520,0.000000,3.141593,0.049802,0.173420
0.081295,-0.000080,-6795364570.751345,0.707103,-1.000273,-6795364570.661345,0.015376,0.045436,1.000000,-0.000361,0.000000,-1.121714,-0.003481,0.000000,-1.122634,0.000000,0.475000,0.001372,1.000000,0.706550,0.185683,18.099998,-6795364570.661345,0.000000,372.047272,0.180192,0.342265,-6795364570.711345,-0.784478,1.000247,1.000000,0.000000,0.002366,0.000000,-0.003099,-0.813827,0.141143,0.005086,-0.007687,0.644398,0.707107,0.707662,-0.000370,0.000075,0.092036,-0.003365,0.707673,0.000000,0.512000,0.706539,0.391654,360.000000,0.142032,9.000000,0.090195,0.001392,0.009053,446.670624,-0.052121,0.045944,0.050010,0.512000,11.799999,4.601257,0.000000,0.645975,0.197822,0.083626,0.000000,3.141593,0.045436,0.180192
0.083889,-0.000080,-6795364570.661345,0.707103,-1.001437,-6795364570.661345,0.005043,0.044545,1.000000,-0.000364,0.000000,-1.121714,-0.002599,0.000000,-1.123814,0.000000,0.512000,0.001402,1.000000,0.706536,0.190037,18.099998,-6795364570.611345,0.000000,372.047272,0.180192,0.342265,-6795364570.661345,-0.784478,1.000416,1.000000,0.000000,0.002181,0.000000,-0.003010,-0.785852,0.143332,0.005310,-0.026121,0.644398,0.707107,0.707675,-0.000368,-0.000164,0.094272,-0.003354,0.707687,0.000000,0.512000,0.706525,0.434889,0.000000,0.144265,9.000000,0.092386,0.001417,0.009053,446.670624,-0.081508,0.045944,0.048524,0.512000,11.799999,4.511036,0.000000,0.606555,0.163417,0.085480,0.000000,3.141593,0.045436,0.180192
0.084229,-0.000072,-6795364570.661345,0.707104,-1.000797,-6795364570.561345,-0.021027,0.044545,1.000000,-0.000375,0.000000,-1.121714,-0.002793,0.000000,-1.122186,0.000000,0.512000,0.001421,1.000000,0.706523,0.154883,18.099998,-6795364570.551345,0.000000,370.734924,0.190768,0.342265,-6795364570.611345,-0.784478,1.000426,1.000000,0.000000,0.001949,0.000000,-0.002997,-0.752790,0.146157,0.006755,-0.031636,0.644398,0.707107,0.707689,-0.000383,0.000038,0.096514,-0.002442,0.707701,0.000000,0.709000,0.706511,0.404370,360.000000,0.146330,9.000000,0.094584,0.001432,0.009053,446.670624,-0.068757,0.045944,0.049196,0.709000,11.799999,4.511036,0.000000,0.607827,0.160974,0.085764,0.000000,3.141593,0.044545,0.190768
0.085492,-0.000072,-6795364570.561345,0.707104,-1.000813,-6795364570.561345,-0.005547,0.039279,1.000000,-0.000374,0.000000,-1.121714,-0.002881,0.000000,-1.122532,0.000000,0.709000,0.001434,1.000000,0.706521,0.174108,18.099998,-6795364570.501345,0.000000,370.734924,0.190768,0.342265,-6795364570.551345,-0.784478,1.000466,1.000000,0.000000,0.002085,0.000000,-0.002989,-0.785852,0.146874,0.005127,-0.010931,0.644398,0.707107,0.707691,-0.000380,-0.000064,0.096859,-0.003185,0.707703,0.000000,0.709000,0.706509,0.377667,360.000000,0.147417,9.000000,0.094922,0.001447,0.009053,446.632812,-0.045495,0.045944,0.049257,0.709000,11.799999,3.977701,0.000000,0.640889,0.163753,0.087058,0.000000,3.141593,0.044545,0.190768
0.086524,-0.000065,-6795364570.561345,0.707104,-1.000406,-6795364570.461345,-0.013489,0.039279,1.000000,-0.000377,0.000000,-1.121714,-0.002455,0.000000,-1.121901,0.000000,0.709000,0.001446,1.000000,0.706519,0.189748,18.099998,-6795364570.461345,0.000000,369.750671,0.200352,0.342265,-6795364570.501345,-0.784478,1.000442,1.000000,0.000000,0.002081,0.000000,-0.002917,-0.768049,0.147862,0.005086,-0.011216,0.644398,0.707107,0.707692,-0.000380,-0.000260,0.097076,-0.003430,0.707704,0.000000,0.670000,0.706507,0.399284,0.000001,0.148699,9.000000,0.095134,0.001459,0.009053,446.632812,-0.053826,0.045944,0.048504,0.670000,11.799999,3.977701,0.000000,0.630716,0.147532,0.087745,0.000000,3.141593,0.039279,0.200352
0.087182,-0.000065,-6795364570.461345,0.707104,-0.999784,-6795364570.461345,-0.011383,0.046291,1.000000,-0.000383,0.000000,-1.121714,-0.001865,0.000000,-1.121128,0.000000,0.670000,0.001457,1.000000,0.706516,0.191713,18.099998,-6795364570.411345,0.000000,369.750671,0.200352,0.342265,-6795364570.461345,-0.784478,1.000350,1.000000,0.000000,0.001918,0.000000,-0.002787,-0.774407,0.148913,0.005310,-0.004368,0.644398,0.707107,0.707696,-0.000382,-0.000448,0.097715,-0.003360,0.707708,0.000000,0.670000,0.706503,0.392926,0.000000,0.149769,9.000000,0.095761,0.001466,0.009053,446.699799,-0.051623,0.045944,0.047731,0.670000,11.799999,4.687786,0.000000,0.640889,0.119063,0.087821,0.000000,3.141593,0.039279,0.200352
0.086177,-0.000058,-6795364570.461345,0.707105,-0.999591,-6795364570.361345,-0.033005,0.046291,1.000000,-0.000396,0.000000,-1.121714,-0.002552,0.000000,-1.121047,0.000000,0.670000,0.001465,1.000000,0.706512,0.142110,18.099998,-6795364570.361345,0.000000,369.094513,0.204385,0.342265,-6795364570.411345,-0.784478,1.000266,1.000000,0.000000,0.001729,0.000000,-0.002793,-0.742617,0.151306,0.007284,-0.030810,0.644398,0.707107,0.707700,-0.000403,-0.000025,0.098316,-0.002108,0.707712,0.000000,0.402000,0.706500,0.391654,0.000004,0.151121,9.000000,0.096350,0.001470,0.009053,446.699799,-0.051059,0.045944,0.049114,0.402000,11.799999,4.687786,0.000000,0.600197,0.138102,0.087216,0.000000,3.141593,0.046291,0.204385
0.086229,-0.000058,-6795364570.361345,0.707104,-0.999648,-6795364570.361345,-0.019853,0.043124,1.000000,-0.000399,0.000000,-1.121714,-0.003451,0.000000,-1.121189,0.000000,0.402000,0.001477,1.000000,0.706510,0.127975,18.099998,-6795364570.311345,0.000000,369.094513,0.204385,0.342265,-6795364570.361345,-0.784478,1.000206,1.000000,0.000000,0.001900,0.000000,-0.002897,-0.770592,0.153114,0.006653,-0.039924,0.644398,0.707107,0.707701,-0.000414,0.000320,0.098551,-0.002127,0.707713,0.000000,0.402000,0.706498,0.381481,0.000003,0.152609,9.000000,0.096581,0.001485,0.009053,446.680328,-0.043969,0.045944,0.050233,0.402000,11.799999,4.367071,0.000000,0.598926,0.179900,0.088102,0.000000,3.141593,0.046291,0.204385
0.088378,-0.000052,-6795364570.361345,0.707104,-1.000162,-6795364570.261345,0.005392,0.043124,1.000000,-0.000400,0.000000,-1.121714,-0.003130,0.000000,-1.122023,0.000000,0.402000,0.001504,1.000000,0.706507,0.119497,18.099998,-6795364570.261345,0.000000,369.094513,0.207738,0.342265,-6795364570.311345,-0.784478,1.000224,1.000000,0.000000,0.001845,0.000000,-0.002907,-0.801111,0.155480,0.006836,-0.057486,0.644398,0.707107,0.707704,-0.000415,0.000370,0.099073,-0.002023,0.707716,0.000000,0.372000,0.706495,0.391654,0.000001,0.154759,9.000000,0.097092,0.001511,0.009053,446.680328,-0.049749,0.045944,0.049318,0.372000,11.799999,4.367071,0.000000,0.577308,0.179464,0.090199,0.000000,3.141593,0.043124,0.207738
0.089515,-0.000052,-6795364570.261345,0.707103,-0.999495,-6795364570.261345,-0.013864,0.042278,1.000000,-0.000396,0.000000,-1.121714,-0.004171,0.000000,-1.120640,0.000000,0.372000,0.001518,1.000000,0.706499,0.135337,18.099998,-6795364570.211345,0.000000,369.094513,0.207738,0.342265,-6795364570.261345,-0.784478,1.000122,1.000000,0.000000,0.002200,0.000000,-0.003078,-0.762963,0.156567,0.006043,-0.036270,0.644398,0.707107,0.707712,-0.000415,0.000530,0.100450,-0.002479,0.707725,0.000000,0.372000,0.706487,0.415815,359.999998,0.156140,9.000000,0.098441,0.001532,0.009053,446.680328,-0.067109,0.045944,0.051088,0.372000,11.799999,4.281442,0.000000,0.614185,0.221209,0.092149,0.000000,3.141593,0.043124,0.207738
0.091003,-0.000047,-6795364570.261345,0.707103,-0.999655,-6795364570.161345,-0.023052,0.042278,1.000000,-0.000395,0.000000,-1.121714,-0.003974,0.000000,-1.121250,0.000000,0.372000,0.001534,1.000000,0.706495,0.149249,18.099998,-6795364570.161345,0.000000,369.422577,0.213223,0.342265,-6795364570.211345,-0.784478,1.000083,1.000000,0.000000,0.002314,0.000000,-0.003159,-0.757876,0.157714,0.005900,-0.031560,0.644398,0.707107,0.707716,-0.000413,0.000472,0.101126,-0.002708,0.707729,0.000000,0.482000,0.706482,0.389111,359.999999,0.157542,9.000000,0.099104,0.001550,0.009053,446.680328,-0.053648,0.045944,0.050295,0.482000,11.799999,4.281442,0.000000,0.612913,0.225784,0.093699,0.000000,3.141593,0.042278,0.213223
0.093173,-0.000047,-6795364570.161345,0.707104,-0.998604,-6795364570.161345,-0.008918,0.041449,1.000000,-0.000394,0.000000,-1.121714,-0.002969,0.000000,-1.119541,0.000000,0.482000,0.001558,1.000000,0.706488,0.124858,18.099998,-6795364570.101345,0.000000,369.422577,0.213223,0.342265,-6795364570.161345,-0.784478,0.999890,1.000000,0.000000,0.001924,0.000000,-0.003098,-0.782037,0.159446,0.007141,-0.031816,0.644398,0.707107,0.707723,-0.000410,0.000383,0.102256,-0.001994,0.707736,0.000000,0.482000,0.706475,0.392926,359.999996,0.158752,9.000000,0.100212,0.001566,0.009053,446.680328,-0.052487,0.045944,0.048708,0.482000,11.799999,4.197492,0.000000,0.610370,0.186990,0.095048,0.000000,3.141593,0.042278,0.213223
0.094474,-0.000043,-6795364570.161345,0.707104,-1.000662,-6795364570.061345,-0.014522,0.041449,1.000000,-0.000394,0.000000,-1.121714,-0.003104,0.000000,-1.123325,0.000000,0.482000,0.001572,1.000000,0.706486,0.138539,18.099998,-6795364570.061345,0.000000,369.750671,0.220318,0.342265,-6795364570.101345,-0.784478,1.000055,1.000000,0.000000,0.001969,0.000000,-0.003104,-0.768049,0.160299,0.005982,-0.038753,0.644398,0.707107,0.707725,-0.000408,0.000259,0.102557,-0.002522,0.707738,0.000000,0.568000,0.706474,0.401827,359.999999,0.159862,9.000000,0.100506,0.001580,0.009053,446.680328,-0.058577,0.045944,0.049562,0.568000,11.799999,4.197492,0.000000,0.600197,0.180498,0.096194,0.000000,3.141593,0.041449,0.220318
0.095745,-0.000043,-6795364570.061345,0.707105,-0.999954,-6795364570.061345,-0.009202,0.021683,1.000000,-0.000397,0.000000,-1.121714,-0.002284,0.000000,-1.121250,0.000000,0.568000,0.001588,1.000000,0.706476,0.125743,18.099998,-6795364570.011345,0.000000,369.750671,0.220318,0.342265,-6795364570.061345,-0.784478,1.000015,1.000000,0.000000,0.001675,0.000000,-0.002987,-0.778222,0.161644,0.006897,-0.035768,0.644398,0.707107,0.707735,-0.000408,0.000124,0.104279,-0.002099,0.707748,0.000000,0.568000,0.706463,0.423444,359.999998,0.160925,9.000000,0.102194,0.001590,0.009053,446.517212,-0.075398,0.045944,0.048097,0.568000,11.799999,2.195838,0.000000,0.606555,0.145777,0.096745,0.000000,3.141593,0.041449,0.220318
0.095758,-0.000038,-6795364570.061345,0.707104,-0.999218,-6795364569.971345,-0.019896,0.021683,1.000000,-0.000399,0.000000,-1.121714,-0.003126,0.000000,-1.120355,0.000000,0.568000,0.001588,1.000000,0.706471,0.161001,18.099998,-6795364569.961345,0.000000,369.750671,0.219192,0.342265,-6795364570.011345,-0.784478,0.999903,1.000000,0.000000,0.002038,0.000000,-0.003037,-0.760420,0.161683,0.005127,-0.015255,0.644398,0.707107,0.707741,-0.000408,0.000051,0.105148,-0.003071,0.707754,0.000000,0.164000,0.706458,0.394197,359.999996,0.161668,9.000000,0.103045,0.001597,0.009053,446.517212,-0.059051,0.045944,0.049806,0.164000,11.799999,2.195838,0.000000,0.635802,0.169215,0.097227,0.000000,3.141593,0.021683,0.219192
