E2,A1,GPSTrueCourse,C2,WValid,SmoothGroundSpeed,GPSFixQuality,TW,EGPS2,B3,W2,Pitch,C1,GPSHorizontalAccuracy,H1,RollGyr,needsInitialization,D3,HeadingGPS,EGyr3,gLoad,Z2,W3a,B2,GPSNACp,GPSAltitudeMSL,TWa,Roll,W1,A2,W1a,staticMode,PitchGyr,W2a,EGPS0,B1,M2,W3,T,E3,A3,M1,Heading,D1,BaroVerticalSpeed,RollGPS,HeadingGyr,BaroPressureAltitude,PitchGPS,C3,SmoothW1,M3,D2,slipSkid,turnRate,Z1,headingValid,EGPS3,Ta,H3,headingMag,EGyr2,EGyr0,GroundSpeed,SmoothW2,EGPS1,E0,EGyr1,H2,E1,Z3,GPSVerticalAccuracy
0.000493,0.004456,0.000000,0.045944,1.000000,0.248518,1.000000,-6795364506.761345,-0.000171,0.400555,0.169000,0.187744,0.009053,6.150000,0.025275,0.270118,0.000000,0.342265,0.000002,0.706427,0.995833,-0.002750,-0.020127,0.656148,10.000000,365.157501,-6795364506.861345,0.268012,0.000000,0.048524,0.000000,1.000000,0.187644,0.216000,0.707103,-0.812555,0.000000,-0.023122,-6795364506.751345,0.706440,-1.115452,0.000000,0.107949,-0.784478,-2.341496,0.164786,0.110152,447.144928,0.192562,-1.121714,0.000000,0.000000,0.644398,-0.003413,-0.000000,-0.003636,0.000000,0.707107,-6795364506.801345,-0.055743,3.141593,0.000506,0.707781,0.169000,0.248518,0.002205,0.707767,0.002825,0.009616,0.002813,-0.994991,12.500000
0.000487,0.005290,0.000000,0.045944,1.000000,0.248518,1.000000,-6795364506.761345,-0.000200,0.373852,0.169000,0.188084,0.009053,6.150000,0.029725,0.269505,0.000000,0.342265,0.000001,0.706428,0.995851,-0.002815,-0.023122,0.633259,10.000000,365.157501,-6795364506.761345,0.267372,0.000000,0.048952,0.000000,1.000000,0.187935,0.169000,0.707103,-0.816370,0.000000,-0.023122,-6795364506.701345,0.706442,-1.117140,0.000000,0.107717,-0.784478,-2.341496,0.162843,0.109915,447.144928,0.195316,-1.121714,0.000000,0.000000,0.644398,-0.003358,-0.000000,-0.003415,0.000000,0.707107,-6795364506.751345,-0.039313,3.141593,0.000501,0.707779,0.169000,0.248518,0.002210,0.707766,0.002823,-0.004001,0.002811,-0.995706,12.500000
0.000481,0.004028,0.000000,0.045944,1.000000,0.251707,1.000000,-6795364506.661345,-0.000174,0.389111,0.408000,0.188929,0.009053,6.150000,0.025636,0.268661,0.000000,0.342265,359.999996,0.706428,0.995851,-0.003677,-0.023122,0.640889,10.000000,365.157501,-6795364506.761345,0.267227,0.000000,0.050295,0.000000,1.000000,0.188190,0.169000,0.707102,-0.808741,0.000000,-0.022668,-6795364506.651345,0.706441,-1.116916,0.000000,0.107759,-0.784478,-2.295584,0.196965,0.109957,447.144928,0.225092,-1.121714,0.000000,0.000000,0.644398,-0.003428,-0.000000,-0.004134,0.000000,0.707107,-6795364506.701345,-0.044795,3.141593,0.000494,0.707779,0.408000,0.251707,0.002604,0.707766,0.002820,-0.002313,0.002815,-0.995809,12.500000
0.000468,0.005290,0.000000,0.045944,1.000000,0.251707,1.000000,-6795364506.661345,-0.000125,0.401827,0.408000,0.190041,0.009053,6.150000,0.013652,0.267919,0.000000,0.342265,359.999999,0.706424,0.995876,-0.003269,-0.022668,0.623086,10.000000,365.157501,-6795364506.661345,0.266376,0.000000,0.049237,0.000000,1.000000,0.189611,0.408000,0.707102,-0.793481,0.000000,-0.022668,-6795364506.601345,0.706438,-1.117222,0.000000,0.108339,-0.784478,-2.295584,0.190732,0.110550,447.144928,0.211062,-1.121714,0.000000,0.000000,0.644398,-0.003396,-0.000000,-0.003565,0.000000,0.707107,-6795364506.651345,-0.055757,3.141593,0.000480,0.707783,0.408000,0.251707,0.002479,0.707769,0.002824,-0.013894,0.002817,-0.996009,12.500000
0.000458,0.006531,0.000000,0.045944,1.000000,0.258813,1.000000,-6795364506.561345,0.000097,0.373852,0.607000,0.190539,0.009053,6.150000,0.007544,0.266760,0.000000,0.342265,359.999999,0.706426,0.995784,-0.003154,-0.022668,0.621815,10.000000,365.157501,-6795364506.661345,0.265110,0.000000,0.049196,0.000000,1.000000,0.190985,0.408000,0.707103,-0.789666,0.000000,-0.018960,-6795364506.551345,0.706439,-1.115940,0.000000,0.108111,-0.784478,-1.920083,0.184319,0.110318,447.173035,0.168634,-1.121714,0.000000,0.000000,0.644398,-0.003368,-0.000000,-0.002613,0.000000,0.707107,-6795364506.601345,-0.039495,3.141593,0.000465,0.707782,0.607000,0.258813,0.002178,0.707768,0.002825,-0.019059,0.002812,-0.995276,12.500000
0.000459,0.006307,0.000000,0.045944,1.000000,0.258813,1.000000,-6795364506.561345,0.000332,0.376395,0.607000,0.190425,0.009053,6.150000,0.026171,0.266425,0.000000,0.342265,0.000001,0.706428,0.995747,-0.003691,-0.018960,0.630716,10.000000,365.157501,-6795364506.561345,0.265176,0.000000,0.050132,0.000000,1.000000,0.191246,0.607000,0.707103,-0.818913,0.000000,-0.018960,-6795364506.501345,0.706442,-1.116408,0.000000,0.107731,-0.784478,-1.920083,0.204003,0.109930,447.173035,0.150124,-1.121714,0.000000,0.000000,0.644398,-0.003425,-0.000000,-0.002470,0.000000,0.707107,-6795364506.551345,-0.036305,3.141593,0.000461,0.707779,0.607000,0.258813,0.002185,0.707766,0.002825,-0.014310,0.002812,-0.995370,12.500000
0.000461,0.007202,0.000000,0.045944,1.000000,0.268177,1.000000,-6795364506.461345,0.000464,0.389111,0.727000,0.190330,0.009053,6.150000,0.035243,0.266945,0.000000,0.342265,359.999999,0.706428,0.995854,-0.003342,-0.018960,0.610370,10.000000,365.157501,-6795364506.561345,0.265519,0.000000,0.049379,0.000000,1.000000,0.191752,0.607000,0.707104,-0.824000,0.000000,-0.014321,-6795364506.451345,0.706441,-1.118015,0.000000,0.107779,-0.784478,-1.450255,0.195709,0.109980,447.209747,0.120592,-1.121714,0.000000,0.000000,0.644398,-0.003403,-0.000000,-0.001877,0.000000,0.707107,-6795364506.501345,-0.044853,3.141593,0.000461,0.707779,0.727000,0.268177,0.001952,0.707766,0.002831,-0.026751,0.002813,-0.996385,12.500000
0.000469,0.006389,0.000000,0.045944,1.000000,0.268177,1.000000,-6795364506.461345,0.000425,0.404370,0.727000,0.189348,0.009053,6.150000,0.034326,0.267245,0.000000,0.342265,360.000000,0.706424,0.995858,-0.003352,-0.014321,0.643432,10.000000,365.157501,-6795364506.461345,0.265773,0.000000,0.049521,0.000000,1.000000,0.190663,0.727000,0.707104,-0.818913,0.000000,-0.014321,-6795364506.401345,0.706437,-1.116977,0.000000,0.108423,-0.784478,-1.450255,0.193689,0.110637,447.209747,0.124816,-1.121714,0.000000,0.000000,0.644398,-0.003400,-0.000000,-0.002201,0.000000,0.707107,-6795364506.451345,-0.057114,3.141593,0.000470,0.707784,0.727000,0.268177,0.001965,0.707770,0.002826,-0.006922,0.002809,-0.996043,12.500000
0.000475,0.006043,0.000000,0.045944,1.000000,0.278833,1.000000,-6795364506.361345,0.000461,0.396741,0.801000,0.188869,0.009053,6.150000,0.032311,0.267398,0.000000,0.342265,359.999999,0.706420,0.996132,-0.003875,-0.014321,0.629444,10.000000,365.157501,-6795364506.461345,0.266326,0.000000,0.050478,0.000000,1.000000,0.189883,0.727000,0.707103,-0.816370,0.000000,-0.029604,-6795364506.351345,0.706434,-1.119968,0.000000,0.108993,-0.784478,-2.997999,0.213846,0.111218,447.075775,0.139113,-1.121714,0.000000,0.000000,0.644398,-0.003470,-0.000000,-0.002529,0.000000,0.707107,-6795364506.401345,-0.055842,3.141593,0.000476,0.707787,0.801000,0.278833,0.002178,0.707773,0.002822,-0.010975,0.002809,-0.997826,12.500000
0.000478,0.005534,0.000000,0.045944,1.000000,0.278833,1.000000,-6795364506.361345,0.000435,0.378938,0.801000,0.188597,0.009053,6.150000,0.019347,0.267300,0.000000,0.342265,359.999998,0.706421,0.996245,-0.004133,-0.029604,0.638345,10.000000,365.157501,-6795364506.361345,0.266560,0.000000,0.050579,0.000000,1.000000,0.189183,0.801000,0.707103,-0.798568,0.000000,-0.029604,-6795364506.301345,0.706434,-1.118483,0.000000,0.108904,-0.784478,-2.997999,0.230329,0.111127,447.075775,0.159853,-1.121714,0.000000,0.000000,0.644398,-0.003549,-0.000000,-0.002938,0.000000,0.707107,-6795364506.351345,-0.042654,3.141593,0.000479,0.707787,0.801000,0.278833,0.002408,0.707773,0.002817,-0.006475,0.002809,-0.997436,12.500000
0.000468,0.005860,0.000000,0.045944,1.000000,0.285617,1.000000,-6795364506.261345,0.000320,0.373852,0.618000,0.189291,0.009053,6.150000,0.001239,0.266628,0.000000,0.342265,360.000000,0.706423,0.996324,-0.003620,-0.029604,0.610370,10.000000,365.157501,-6795364506.361345,0.265589,0.000000,0.049623,0.000000,1.000000,0.189831,0.801000,0.707103,-0.778222,0.000000,-0.030405,-6795364506.251345,0.706437,-1.118259,0.000000,0.108487,-0.784478,-3.079037,0.214703,0.110701,447.063904,0.162817,-1.121714,0.000000,0.000000,0.644398,-0.003535,-0.000000,-0.002856,0.000000,0.707107,-6795364506.301345,-0.035827,3.141593,0.000471,0.707784,0.618000,0.285617,0.002330,0.707770,0.002817,-0.024837,0.002807,-0.997156,12.500000
0.000462,0.005778,0.000000,0.045944,1.000000,0.285617,1.000000,-6795364506.261345,0.000297,0.368765,0.618000,0.189502,0.009053,6.150000,0.006522,0.265920,0.000000,0.342265,360.000000,0.706428,0.996301,-0.003684,-0.030405,0.633259,10.000000,365.157501,-6795364506.261345,0.264855,0.000000,0.049928,0.000000,1.000000,0.190009,0.618000,0.707103,-0.793481,0.000000,-0.030405,-6795364506.201345,0.706441,-1.117181,0.000000,0.107773,-0.784478,-3.079037,0.212696,0.109973,447.063904,0.164631,-1.121714,0.000000,0.000000,0.644398,-0.003554,-0.000000,-0.002877,0.000000,0.707107,-6795364506.251345,-0.029652,3.141593,0.000466,0.707779,0.618000,0.285617,0.002328,0.707766,0.002814,-0.014483,0.002804,-0.996408,12.500000
0.000455,0.004273,0.000000,0.045944,1.000000,0.288484,1.000000,-6795364506.161345,-0.000212,0.392926,0.429000,0.189768,0.009053,6.150000,0.018655,0.265795,0.000000,0.342265,0.000006,0.706428,0.996248,-0.002607,-0.030405,0.648518,10.000000,365.485596,-6795364506.261345,0.263855,0.000000,0.048158,0.000000,1.000000,0.189492,0.618000,0.707103,-0.808741,0.000000,-0.029808,-6795364506.151345,0.706441,-1.116916,0.000000,0.107791,-0.784478,-3.018663,0.168797,0.109991,447.063904,0.203211,-1.121714,0.000000,0.000000,0.644398,-0.003414,-0.000000,-0.003820,0.000000,0.707107,-6795364506.201345,-0.044346,3.141593,0.000468,0.707780,0.429000,0.288484,0.002296,0.707766,0.002810,-0.000012,0.002800,-0.995966,12.500000
0.000446,0.005575,0.000000,0.045944,1.000000,0.288484,1.000000,-6795364506.161345,-0.000124,0.378938,0.429000,0.190690,0.009053,6.150000,0.027707,0.265247,0.000000,0.342265,0.000002,0.706429,0.996237,-0.003048,-0.029808,0.618000,10.000000,365.485596,-6795364506.161345,0.263410,0.000000,0.049399,0.000000,1.000000,0.190630,0.429000,0.707103,-0.816370,0.000000,-0.029808,-6795364506.101345,0.706442,-1.117262,0.000000,0.107594,-0.784478,-3.018663,0.173383,0.109790,447.063904,0.193551,-1.121714,0.000000,0.000000,0.644398,-0.003398,-0.000000,-0.003293,0.000000,0.707107,-6795364506.151345,-0.039889,3.141593,0.000458,0.707778,0.429000,0.288484,0.002264,0.707765,0.002814,-0.017417,0.002803,-0.996087,12.500000
0.000444,0.004944,0.000000,0.045944,1.000000,0.290315,1.000000,-6795364506.061345,-0.000104,0.377667,0.380000,0.190675,0.009053,6.150000,0.025098,0.264671,0.000000,0.342265,0.000000,0.706431,0.996180,-0.003258,-0.029808,0.656148,10.000000,365.485596,-6795364506.161345,0.263042,0.000000,0.049501,0.000000,1.000000,0.190481,0.429000,0.707103,-0.808741,0.000000,-0.031483,-6795364506.051345,0.706445,-1.116733,0.000000,0.107231,-0.784478,-3.188274,0.183223,0.109419,447.044464,0.200058,-1.121714,0.000000,0.000000,0.644398,-0.003394,-0.000000,-0.003525,0.000000,0.707107,-6795364506.101345,-0.036527,3.141593,0.000455,0.707776,0.380000,0.290315,0.002365,0.707763,0.002809,0.004007,0.002800,-0.995794,12.500000
0.000439,0.005900,0.000000,0.045944,1.000000,0.290315,1.000000,-6795364506.061345,0.000036,0.399284,0.380000,0.190801,0.009053,6.150000,0.017067,0.263904,0.000000,0.342265,0.000000,0.706429,0.996246,-0.003275,-0.031483,0.630716,10.000000,365.485596,-6795364506.061345,0.262361,0.000000,0.049481,0.000000,1.000000,0.190999,0.380000,0.707103,-0.798568,0.000000,-0.031483,-6795364506.001345,0.706442,-1.118035,0.000000,0.107602,-0.784478,-3.188274,0.186759,0.109798,447.044464,0.180983,-1.121714,0.000000,0.000000,0.644398,-0.003384,-0.000000,-0.003006,0.000000,0.707107,-6795364506.051345,-0.051308,3.141593,0.000447,0.707778,0.380000,0.290315,0.002269,0.707765,0.002807,-0.006734,0.002797,-0.996521,12.500000
0.000439,0.005127,0.000000,0.045944,1.000000,0.290788,1.000000,-6795364505.961345,0.000216,0.400555,0.314000,0.191921,0.009053,6.150000,0.037788,0.264260,0.000000,0.342265,359.999999,0.706425,0.996220,-0.004154,-0.031483,0.610370,10.000000,365.485596,-6795364506.061345,0.263441,0.000000,0.050844,0.000000,1.000000,0.191995,0.380000,0.707102,-0.831629,0.000000,-0.031483,-6795364505.951345,0.706438,-1.117038,0.000000,0.108268,-0.784478,-3.188274,0.223288,0.110478,447.044464,0.188242,-1.121714,0.000000,0.000000,0.644398,-0.003500,-0.000000,-0.003327,0.000000,0.707107,-6795364506.001345,-0.057401,3.141593,0.000443,0.707783,0.314000,0.290788,0.002539,0.707769,0.002816,-0.024150,0.002810,-0.996149,12.500000
0.000447,0.005982,0.000000,0.045944,1.000000,0.290788,1.000000,-6795364505.961345,0.000156,0.406913,0.314000,0.191127,0.009053,6.150000,0.038640,0.265383,0.000000,0.342265,359.999998,0.706419,0.996218,-0.003257,-0.031483,0.663778,10.000000,365.485596,-6795364505.961345,0.264037,0.000000,0.048992,0.000000,1.000000,0.191498,0.314000,0.707103,-0.824000,0.000000,-0.020950,-6795364505.901345,0.706433,-1.117344,0.000000,0.109144,-0.784478,-2.121581,0.198116,0.111371,447.129791,0.172893,-1.121714,0.000000,0.000000,0.644398,-0.003439,-0.000000,-0.002892,0.000000,0.707107,-6795364505.951345,-0.062103,3.141593,0.000453,0.707788,0.314000,0.290788,0.002289,0.707774,0.002820,0.008161,0.002809,-0.996185,12.500000
0.000454,0.005432,0.000000,0.045944,1.000000,0.290473,1.000000,-6795364505.861345,0.000079,0.381481,0.275000,0.190513,0.009053,6.150000,0.041706,0.266130,0.000000,0.342265,360.000000,0.706419,0.996092,-0.003226,-0.020950,0.648518,10.000000,365.485596,-6795364505.961345,0.264596,0.000000,0.049318,0.000000,1.000000,0.190794,0.314000,0.707103,-0.827815,0.000000,-0.020539,-6795364505.851345,0.706432,-1.115940,0.000000,0.109222,-0.784478,-2.079981,0.189445,0.111451,447.129791,0.176648,-1.121714,0.000000,0.000000,0.644398,-0.003418,-0.000000,-0.003097,0.000000,0.707107,-6795364505.901345,-0.046185,3.141593,0.000462,0.707789,0.275000,0.290473,0.002259,0.707775,0.002820,0.006453,0.002809,-0.995326,12.500000
0.000459,0.005778,0.000000,0.045944,1.000000,0.290473,1.000000,-6795364505.861345,0.000207,0.401827,0.275000,0.189983,0.009053,6.150000,0.029159,0.266064,0.000000,0.342265,0.000000,0.706415,0.996179,-0.003693,-0.020539,0.643432,10.000000,365.485596,-6795364505.861345,0.264851,0.000000,0.050172,0.000000,1.000000,0.190351,0.275000,0.707103,-0.808741,0.000000,-0.020539,-6795364505.801345,0.706429,-1.118157,0.000000,0.109765,-0.784478,-2.079981,0.205474,0.112005,447.129791,0.171881,-1.121714,0.000000,0.000000,0.644398,-0.003467,-0.000000,-0.002954,0.000000,0.707107,-6795364505.851345,-0.055677,3.141593,0.000464,0.707792,0.275000,0.290473,0.002329,0.707778,0.002817,0.002966,0.002807,-0.996474,12.500000
0.000462,0.005371,0.000000,0.045944,1.000000,0.291363,1.000000,-6795364505.761345,0.000353,0.392926,0.335000,0.190019,0.009053,6.150000,0.022772,0.265999,0.000000,0.342265,359.999999,0.706413,0.996341,-0.004343,-0.020539,0.633259,10.000000,365.485596,-6795364505.861345,0.265404,0.000000,0.051027,0.000000,1.000000,0.190243,0.275000,0.707102,-0.804926,0.000000,-0.022396,-6795364505.751345,0.706427,-1.119053,0.000000,0.110147,-0.784478,-2.267997,0.236262,0.112395,447.110352,0.179007,-1.121714,0.000000,0.000000,0.644398,-0.003583,-0.000000,-0.003169,0.000000,0.707107,-6795364505.801345,-0.052569,3.141593,0.000465,0.707794,0.335000,0.291363,0.002562,0.707781,0.002816,-0.005450,0.002811,-0.997395,12.500000
0.000466,0.005168,0.000000,0.045944,1.000000,0.291363,1.000000,-6795364505.761345,0.000339,0.378938,0.335000,0.189173,0.009053,6.150000,0.004031,0.265612,0.000000,0.342265,360.000000,0.706414,0.996364,-0.004293,-0.022396,0.668864,10.000000,365.485596,-6795364505.761345,0.265172,0.000000,0.050579,0.000000,1.000000,0.189183,0.335000,0.707102,-0.780765,0.000000,-0.022396,-6795364505.701345,0.706428,-1.117710,0.000000,0.109934,-0.784478,-2.267997,0.243597,0.112178,447.110352,0.188648,-1.121714,0.000000,0.000000,0.644398,-0.003653,-0.000000,-0.003354,0.000000,0.707107,-6795364505.751345,-0.040698,3.141593,0.000469,0.707793,0.335000,0.291363,0.002667,0.707779,0.002807,0.016527,0.002804,-0.996823,12.500000
0.000473,0.005066,0.000000,0.045944,1.000000,0.295936,1.000000,-6795364505.661345,0.000146,0.385296,0.520000,0.188340,0.009053,6.150000,0.023295,0.266343,0.000000,0.342265,0.000001,0.706415,0.996360,-0.003650,-0.022396,0.663778,10.000000,365.485596,-6795364505.761345,0.265417,0.000000,0.049562,0.000000,1.000000,0.188176,0.335000,0.707102,-0.816370,0.000000,-0.021957,-6795364505.651345,0.706429,-1.117466,0.000000,0.109786,-0.784478,-2.223527,0.220001,0.112026,447.110352,0.196313,-1.121714,0.000000,0.000000,0.644398,-0.003627,-0.000000,-0.003471,0.000000,0.707107,-6795364505.701345,-0.041930,3.141593,0.000480,0.707792,0.520000,0.295936,0.002569,0.707778,0.002805,0.019745,0.002800,-0.996473,12.500000
0.000479,0.006307,0.000000,0.045944,1.000000,0.295936,1.000000,-6795364505.661345,0.000111,0.361136,0.520000,0.187050,0.009053,6.150000,0.025649,0.266703,0.000000,0.342265,359.999997,0.706421,0.996275,-0.002999,-0.021957,0.661234,10.000000,365.485596,-6795364505.661345,0.265104,0.000000,0.048789,0.000000,1.000000,0.187422,0.520000,0.707103,-0.811284,0.000000,-0.021957,-6795364505.601345,0.706435,-1.116571,0.000000,0.108832,-0.784478,-2.223527,0.186781,0.111054,447.110352,0.168773,-1.121714,0.000000,0.000000,0.644398,-0.003537,-0.000000,-0.002728,0.000000,0.707107,-6795364505.651345,-0.025446,3.141593,0.000487,0.707786,0.520000,0.295936,0.002194,0.707773,0.002803,0.018239,0.002791,-0.995796,12.500000
0.000468,0.005493,0.000000,0.045944,1.000000,0.295577,1.000000,-6795364505.561345,-0.000051,0.370037,0.278000,0.188133,0.009053,6.150000,0.027180,0.266468,0.000000,0.342265,359.999999,0.706426,0.996429,-0.002686,-0.021957,0.595111,10.000000,365.813660,-6795364505.661345,0.264420,0.000000,0.048708,0.000000,1.000000,0.188454,0.520000,0.707104,-0.812555,0.000000,-0.022781,-6795364505.551345,0.706439,-1.119175,0.000000,0.108064,-0.784478,-2.307039,0.164071,0.110270,447.099548,0.172321,-1.121714,0.000000,0.000000,0.644398,-0.003439,-0.000000,-0.003026,0.000000,0.707107,-6795364505.601345,-0.028628,3.141593,0.000479,0.707781,0.278000,0.295577,0.002076,0.707768,0.002808,-0.028205,0.002793,-0.997210,12.500000
0.000463,0.004476,0.000000,0.045944,1.000000,0.295577,1.000000,-6795364505.561345,-0.000166,0.381481,0.278000,0.188890,0.009053,6.150000,0.033816,0.266117,0.000000,0.342265,359.999999,0.706428,0.996450,-0.003134,-0.022781,0.640889,10.000000,365.813660,-6795364505.561345,0.264301,0.000000,0.049521,0.000000,1.000000,0.188615,0.278000,0.707103,-0.821457,0.000000,-0.022781,-6795364505.501345,0.706442,-1.117832,0.000000,0.107685,-0.784478,-2.307039,0.175305,0.109883,447.099548,0.202279,-1.121714,0.000000,0.000000,0.644398,-0.003429,-0.000000,-0.003743,0.000000,0.707107,-6795364505.551345,-0.036325,3.141593,0.000476,0.707779,0.278000,0.295577,0.002330,0.707765,0.002806,-0.009793,0.002797,-0.996813,12.500000
0.000460,0.005127,0.000000,0.045944,1.000000,0.294886,1.000000,-6795364505.461345,-0.000163,0.389111,0.261000,0.188852,0.009053,6.150000,0.024196,0.265518,0.000000,0.342265,360.000000,0.706428,0.996485,-0.003098,-0.022781,0.656148,10.000000,366.141754,-6795364505.561345,0.263753,0.000000,0.049257,0.000000,1.000000,0.188548,0.278000,0.707103,-0.804926,0.000000,-0.024594,-6795364505.451345,0.706442,-1.118015,0.000000,0.107659,-0.784478,-2.490603,0.177260,0.109856,447.080109,0.203623,-1.121714,0.000000,0.000000,0.644398,-0.003395,-0.000000,-0.003553,0.000000,0.707107,-6795364505.501345,-0.043440,3.141593,0.000472,0.707779,0.261000,0.294886,0.002350,0.707765,0.002802,0.006622,0.002793,-0.996804,12.500000
0.000461,0.006022,0.000000,0.045944,1.000000,0.294886,1.000000,-6795364505.461345,0.000195,0.391654,0.261000,0.188336,0.009053,6.150000,0.016843,0.264603,0.000000,0.342265,0.000003,0.706427,0.996281,-0.003905,-0.024594,0.648518,10.000000,366.141754,-6795364505.461345,0.263522,0.000000,0.050457,0.000000,1.000000,0.188526,0.261000,0.707103,-0.798568,0.000000,-0.024594,-6795364505.401345,0.706441,-1.115309,0.000000,0.107834,-0.784478,-2.490603,0.210549,0.110034,447.080109,0.178935,-1.121714,0.000000,0.000000,0.644398,-0.003483,-0.000000,-0.002924,0.000000,0.707107,-6795364505.451345,-0.047536,3.141593,0.000467,0.707780,0.261000,0.294886,0.002403,0.707766,0.002797,0.006283,0.002789,-0.995151,12.500000
0.000472,0.006897,0.000000,0.045944,1.000000,0.294208,1.000000,-6795364505.361345,0.000437,0.354778,0.261000,0.186509,0.009053,6.150000,0.019301,0.264490,0.000000,0.342265,0.000001,0.706434,0.996391,-0.003732,-0.024594,0.667592,10.000000,366.141754,-6795364505.461345,0.263467,0.000000,0.049928,0.000000,1.000000,0.187407,0.261000,0.707103,-0.804926,0.000000,-0.038797,-6795364505.351345,0.706447,-1.118625,0.000000,0.106773,-0.784478,-3.928965,0.213357,0.108953,446.953705,0.142474,-1.121714,0.000000,0.000000,0.644398,-0.003502,-0.000000,-0.002207,0.000000,0.707107,-6795364505.401345,-0.022463,3.141593,0.000473,0.707773,0.261000,0.294208,0.002196,0.707760,0.002789,0.018466,0.002777,-0.996712,12.500000
0.000476,0.005900,0.000000,0.045944,1.000000,0.294208,1.000000,-6795364505.361345,0.000370,0.384025,0.261000,0.185602,0.009053,6.150000,0.017196,0.264332,0.000000,0.342265,0.000000,0.706436,0.996360,-0.003566,-0.038797,0.638345,10.000000,366.141754,-6795364505.361345,0.263196,0.000000,0.049684,0.000000,1.000000,0.186376,0.261000,0.707103,-0.801111,0.000000,-0.038797,-6795364505.301345,0.706450,-1.117181,0.000000,0.106411,-0.784478,-3.928965,0.207547,0.108583,446.953705,0.147639,-1.121714,0.000000,0.000000,0.644398,-0.003502,-0.000000,-0.002606,0.000000,0.707107,-6795364505.351345,-0.036212,3.141593,0.000478,0.707771,0.261000,0.294208,0.002192,0.707758,0.002782,0.002503,0.002770,-0.996269,12.500000
